 BusinessId , FinancialYearId , Revenue , TaxPayable 
 494 , 2 , 20017 , 33045 
 812 , 1 , 65531 , 31281 
 316 , 7 , 49762 , 4976 
 442 , 7 , 15313 , 6792 
 4 , 5 , 24907 , 13991 
 364 , 1 , 54666 , 3523 
 199 , 3 , 93766 , 29468 
 46 , 2 , 16341 , 29499 
 239 , 1 , 38061 , 2234 
 416 , 1 , 20628 , 27365 
 977 , 4 , 15259 , 15044 
 266 , 1 , 51276 , 28645 
 799 , 8 , 65565 , 24933 
 76 , 5 , 1961 , 10897 
 67 , 4 , 90959 , 31163 
 440 , 2 , 52705 , 11234 
 315 , 2 , 52620 , 12720 
 74 , 2 , 73324 , 15876 
 608 , 2 , 57548 , 17478 
 816 , 1 , 83420 , 30849 
 880 , 8 , 36294 , 32350 
 92 , 7 , 7329 , 4954 
 438 , 6 , 2378 , 31508 
 433 , 1 , 3089 , 11973 
 331 , 6 , 85267 , 3541 
 327 , 5 , 94378 , 18708 
 927 , 6 , 87515 , 6433 
 425 , 4 , 15928 , 17927 
 992 , 4 , 4331 , 14849 
 481 , 6 , 34903 , 13398 
 802 , 2 , 32111 , 6075 
 549 , 1 , 61986 , 24714 
 267 , 5 , 51162 , 24220 
 68 , 5 , 7037 , 16035 
 371 , 4 , 86916 , 32238 
 848 , 3 , 8229 , 3925 
 297 , 2 , 93696 , 7693 
 532 , 4 , 77883 , 30358 
 627 , 3 , 89752 , 13928 
 118 , 4 , 35541 , 20811 
 679 , 2 , 49487 , 22003 
 335 , 5 , 10839 , 23462 
 322 , 3 , 40355 , 14594 
 745 , 7 , 81212 , 26481 
 238 , 8 , 25842 , 9460 
 954 , 5 , 8750 , 10471 
 475 , 8 , 15083 , 10034 
 986 , 3 , 83473 , 2068 
 670 , 5 , 65096 , 31891 
 484 , 8 , 87574 , 13292 
 336 , 1 , 92077 , 17951 
 984 , 8 , 46143 , 21227 
 798 , 7 , 56055 , 24650 
 782 , 5 , 83465 , 13230 
 312 , 4 , 2618 , 3716 
 479 , 4 , 12687 , 28090 
 531 , 3 , 63153 , 34774 
 828 , 7 , 46673 , 28004 
 480 , 2 , 30046 , 3251 
 194 , 1 , 30529 , 30284 
 228 , 3 , 67152 , 32090 
 319 , 7 , 77838 , 11541 
 223 , 6 , 12009 , 14649 
 483 , 4 , 3158 , 23837 
 982 , 8 , 88518 , 21289 
 813 , 4 , 53273 , 25331 
 701 , 5 , 114 , 4424 
 572 , 4 , 58528 , 8897 
 449 , 2 , 15045 , 13659 
 191 , 1 , 82730 , 27237 
 75 , 1 , 59010 , 3540 
 160 , 7 , 74737 , 17363 
 346 , 8 , 83573 , 1947 
 904 , 7 , 22007 , 31667 
 114 , 8 , 33933 , 8845 
 866 , 4 , 25455 , 8887 
 221 , 4 , 66975 , 25360 
 836 , 7 , 21167 , 5026 
 955 , 2 , 77248 , 2512 
 86 , 1 , 76517 , 28070 
 996 , 5 , 79295 , 8673 
 805 , 4 , 4042 , 4364 
 774 , 7 , 50832 , 21036 
 151 , 5 , 16758 , 1557 
 918 , 6 , 42826 , 30447 
 33 , 3 , 85968 , 19848 
 973 , 2 , 5931 , 63 
 252 , 8 , 67697 , 10989 
 112 , 2 , 4418 , 12318 
 437 , 8 , 74229 , 4147 
 737 , 8 , 45077 , 4152 
 130 , 3 , 47022 , 14690 
 435 , 2 , 47836 , 27107 
 623 , 2 , 59222 , 18645 
 326 , 1 , 68389 , 23721 
 695 , 3 , 71650 , 10462 
 583 , 7 , 98830 , 8813 
 103 , 8 , 37196 , 25758 
 573 , 8 , 92694 , 5191 
 725 , 4 , 72569 , 19130 
 650 , 1 , 8635 , 6047 
 38 , 5 , 56556 , 1137 
 353 , 1 , 68427 , 23409 
 337 , 5 , 82367 , 4653 
 68 , 8 , 28563 , 9751 
 898 , 3 , 17339 , 588 
 377 , 1 , 62571 , 19280 
 115 , 8 , 34048 , 27983 
 524 , 6 , 49532 , 4384 
 412 , 1 , 77163 , 29830 
 613 , 8 , 45712 , 2730 
 37 , 5 , 41986 , 29747 
 12 , 6 , 69425 , 25491 
 304 , 2 , 53530 , 10181 
 634 , 5 , 51235 , 21610 
 886 , 8 , 63110 , 27726 
 463 , 1 , 27005 , 25505 
 69 , 1 , 95252 , 13091 
 375 , 7 , 60333 , 28390 
 397 , 6 , 2549 , 1440 
 629 , 2 , 47342 , 25268 
 541 , 5 , 32417 , 28435 
 966 , 2 , 54109 , 31579 
 233 , 2 , 40817 , 9511 
 495 , 1 , 37653 , 23085 
 96 , 6 , 11987 , 23851 
 852 , 5 , 26900 , 25257 
 265 , 6 , 24350 , 18302 
 77 , 6 , 53618 , 7946 
 782 , 6 , 62284 , 33384 
 479 , 5 , 26626 , 74 
 163 , 5 , 29778 , 34602 
 281 , 8 , 28473 , 34836 
 63 , 6 , 4678 , 18383 
 557 , 1 , 67882 , 22023 
 519 , 1 , 22739 , 7536 
 264 , 3 , 35616 , 15955 
 718 , 3 , 68466 , 16383 
 575 , 6 , 88195 , 26807 
 258 , 3 , 25486 , 29859 
 306 , 2 , 23397 , 568 
 938 , 3 , 71884 , 7080 
 90 , 3 , 18164 , 6604 
 333 , 1 , 27255 , 17489 
 232 , 1 , 28516 , 1417 
 969 , 4 , 3091 , 9405 
 975 , 6 , 77598 , 24200 
 669 , 1 , 94307 , 16925 
 477 , 6 , 7987 , 32036 
 910 , 2 , 5279 , 30996 
 791 , 3 , 44644 , 19957 
 556 , 6 , 3577 , 30722 
 826 , 2 , 76864 , 32369 
 939 , 3 , 90145 , 3750 
 498 , 2 , 25227 , 28863 
 248 , 4 , 76218 , 12612 
 471 , 3 , 2446 , 4558 
 35 , 8 , 27609 , 13897 
 289 , 4 , 44714 , 16568 
 398 , 2 , 16575 , 20901 
 359 , 6 , 90440 , 10331 
 332 , 3 , 38220 , 977 
 334 , 2 , 80430 , 20037 
 554 , 8 , 87249 , 6001 
 469 , 5 , 50537 , 29755 
 258 , 4 , 15933 , 3128 
 41 , 6 , 13512 , 29912 
 487 , 8 , 64747 , 7107 
 369 , 1 , 85648 , 23159 
 724 , 4 , 28495 , 14073 
 7 , 5 , 27494 , 11770 
 286 , 6 , 58540 , 9122 
 394 , 4 , 7057 , 21284 
 680 , 4 , 34846 , 33532 
 941 , 4 , 79153 , 871 
 277 , 8 , 75458 , 18187 
 961 , 3 , 14253 , 21830 
 841 , 2 , 26854 , 14089 
 328 , 1 , 12301 , 8094 
 53 , 6 , 34562 , 13680 
 596 , 1 , 34390 , 34651 
 225 , 4 , 32593 , 8331 
 434 , 1 , 16363 , 21267 
 283 , 5 , 48338 , 11950 
 976 , 4 , 17640 , 13426 
 522 , 7 , 23049 , 4352 
 612 , 4 , 52915 , 2233 
 992 , 5 , 38329 , 31085 
 839 , 4 , 79451 , 24520 
 610 , 5 , 91664 , 9411 
 472 , 7 , 20293 , 2978 
 362 , 3 , 8006 , 2057 
 424 , 7 , 23752 , 34815 
 806 , 4 , 71619 , 5906 
 173 , 6 , 35047 , 19527 
 133 , 8 , 85178 , 34592 
 469 , 1 , 91454 , 22043 
 459 , 3 , 30916 , 603 
 143 , 5 , 76719 , 22735 
 324 , 5 , 12582 , 33290 
 998 , 6 , 89579 , 14494 
 640 , 6 , 12850 , 17092 
 389 , 1 , 8658 , 28767 
 735 , 2 , 79492 , 17962 
 286 , 5 , 77786 , 19226 
 880 , 5 , 86104 , 10835 
 893 , 3 , 96521 , 9438 
 26 , 6 , 42017 , 33837 
 527 , 7 , 10991 , 2878 
 422 , 3 , 49770 , 10675 
 862 , 2 , 61965 , 25782 
 452 , 1 , 75593 , 25469 
 302 , 7 , 15308 , 5803 
 159 , 6 , 10151 , 2888 
 532 , 2 , 82185 , 21250 
 594 , 2 , 57846 , 2000 
 343 , 3 , 21856 , 14710 
 754 , 6 , 32092 , 8087 
 100 , 5 , 69609 , 27576 
 694 , 6 , 27487 , 25402 
 293 , 1 , 63019 , 894 
 829 , 1 , 75184 , 33827 
 777 , 5 , 85297 , 17588 
 595 , 4 , 93985 , 13748 
 84 , 5 , 8201 , 11095 
 446 , 3 , 19487 , 9712 
 647 , 7 , 34788 , 9307 
 213 , 8 , 35438 , 15378 
 201 , 6 , 99800 , 14005 
 198 , 5 , 93975 , 1280 
 720 , 7 , 84004 , 31144 
 667 , 8 , 83337 , 21227 
 461 , 5 , 50135 , 26355 
 711 , 4 , 99719 , 9805 
 547 , 8 , 44984 , 34187 
 408 , 3 , 21540 , 17559 
 305 , 4 , 23935 , 14565 
 155 , 7 , 36871 , 3305 
 587 , 1 , 70553 , 27725 
 536 , 7 , 31536 , 2590 
 472 , 5 , 26529 , 29915 
 881 , 6 , 10897 , 3397 
 483 , 7 , 27337 , 28207 
 370 , 2 , 29681 , 13844 
 138 , 4 , 29698 , 18629 
 668 , 6 , 44701 , 12509 
 603 , 4 , 92698 , 31255 
 951 , 2 , 13600 , 31927 
 581 , 3 , 89435 , 19656 
 477 , 4 , 77202 , 17527 
 688 , 5 , 63321 , 19882 
 209 , 4 , 59362 , 13956 
 981 , 6 , 61308 , 8028 
 614 , 8 , 49231 , 32333 
 690 , 5 , 49564 , 32395 
 565 , 6 , 14394 , 15667 
 335 , 2 , 27554 , 34505 
 170 , 5 , 14674 , 15018 
 242 , 6 , 71291 , 6866 
 39 , 2 , 58298 , 9514 
 466 , 6 , 51316 , 1527 
 385 , 4 , 61082 , 29060 
 529 , 8 , 42218 , 19831 
 535 , 3 , 17017 , 1598 
 521 , 4 , 65766 , 14532 
 415 , 3 , 78629 , 4554 
 676 , 4 , 25457 , 34115 
 373 , 4 , 15590 , 30999 
 749 , 7 , 65168 , 3702 
 269 , 7 , 60645 , 3690 
 273 , 7 , 33911 , 22435 
 132 , 4 , 84986 , 11405 
 501 , 5 , 61540 , 15363 
 124 , 7 , 38072 , 24985 
 383 , 2 , 958 , 30487 
 853 , 3 , 52121 , 32497 
 809 , 3 , 47847 , 5620 
 771 , 3 , 55615 , 3743 
 300 , 1 , 64287 , 30119 
 980 , 7 , 63501 , 33587 
 108 , 7 , 26789 , 13457 
 974 , 6 , 21188 , 12381 
 197 , 6 , 46004 , 30722 
 804 , 3 , 22597 , 31479 
 122 , 8 , 30654 , 16399 
 369 , 4 , 24642 , 17188 
 498 , 2 , 22029 , 13199 
 34 , 6 , 904 , 29022 
 234 , 8 , 50155 , 12410 
 299 , 3 , 30589 , 18519 
 456 , 2 , 93986 , 18055 
 200 , 8 , 9261 , 34548 
 617 , 2 , 65581 , 31439 
 679 , 7 , 12254 , 18211 
 592 , 2 , 80221 , 1063 
 977 , 1 , 65447 , 855 
 178 , 6 , 68679 , 18566 
 897 , 4 , 10320 , 26608 
 391 , 6 , 63915 , 34313 
 563 , 2 , 51070 , 14074 
 128 , 3 , 19243 , 13394 
 883 , 1 , 77108 , 255 
 971 , 3 , 48432 , 28224 
 158 , 4 , 28789 , 15966 
 581 , 6 , 43291 , 30092 
 813 , 2 , 78336 , 8476 
 1 , 7 , 97823 , 33594 
 418 , 8 , 23235 , 18043 
 361 , 6 , 48272 , 1846 
 596 , 3 , 97443 , 34898 
 243 , 3 , 66547 , 10047 
 150 , 7 , 71939 , 30761 
 51 , 5 , 50388 , 19899 
 70 , 7 , 7789 , 8280 
 482 , 4 , 31509 , 31057 
 452 , 8 , 30127 , 24146 
 704 , 7 , 15078 , 33339 
 528 , 6 , 19620 , 23353 
 742 , 3 , 86363 , 20200 
 493 , 8 , 41124 , 32344 
 255 , 1 , 56599 , 26356 
 759 , 6 , 24552 , 5093 
 636 , 4 , 65435 , 18589 
 830 , 4 , 34578 , 20184 
 93 , 6 , 66660 , 20636 
 922 , 7 , 24649 , 22887 
 656 , 3 , 19404 , 14967 
 591 , 6 , 49285 , 32152 
 629 , 5 , 57852 , 23922 
 33 , 1 , 35512 , 29632 
 657 , 6 , 83443 , 13931 
 592 , 7 , 37527 , 14012 
 161 , 5 , 91700 , 4430 
 635 , 8 , 13216 , 16044 
 137 , 5 , 44258 , 20193 
 653 , 6 , 49681 , 13201 
 675 , 3 , 72757 , 19157 
 970 , 2 , 17214 , 14756 
 257 , 5 , 79307 , 1386 
 460 , 7 , 52318 , 7922 
 510 , 5 , 26819 , 18595 
 396 , 2 , 98794 , 30156 
 906 , 1 , 52633 , 27176 
 778 , 5 , 52713 , 12512 
 514 , 8 , 64043 , 8472 
 208 , 3 , 22046 , 22294 
 863 , 4 , 58874 , 14648 
 485 , 3 , 57792 , 23158 
 495 , 4 , 80746 , 22154 
 990 , 2 , 50093 , 11917 
 475 , 3 , 50368 , 2517 
 755 , 8 , 49058 , 30214 
 481 , 2 , 23957 , 6407 
 209 , 7 , 22791 , 1969 
 916 , 1 , 94471 , 22719 
 241 , 5 , 94691 , 8301 
 786 , 5 , 11673 , 16667 
 767 , 7 , 13853 , 8040 
 50 , 7 , 62129 , 30331 
 719 , 7 , 18641 , 7205 
 431 , 8 , 58931 , 28510 
 480 , 2 , 48537 , 1441 
 10 , 3 , 65383 , 29122 
 859 , 6 , 12759 , 7214 
 473 , 5 , 13999 , 20967 
 853 , 5 , 29019 , 31035 
 86 , 3 , 80239 , 26331 
 985 , 6 , 37171 , 3855 
 580 , 2 , 63531 , 23088 
 634 , 6 , 81828 , 17855 
 737 , 5 , 57371 , 4988 
 744 , 5 , 97864 , 18582 
 661 , 1 , 40314 , 21967 
 638 , 5 , 34045 , 12278 
 605 , 4 , 14304 , 13749 
 740 , 8 , 57806 , 31200 
 325 , 6 , 71920 , 12917 
 746 , 7 , 12722 , 6077 
 942 , 5 , 70536 , 11712 
 649 , 3 , 44613 , 33342 
 405 , 4 , 65776 , 8239 
 815 , 8 , 61613 , 26809 
 930 , 3 , 68540 , 9997 
 351 , 4 , 7759 , 12004 
 392 , 6 , 85145 , 27115 
 5 , 6 , 34384 , 18718 
 263 , 6 , 13570 , 7605 
 835 , 7 , 68909 , 2461 
 119 , 7 , 18746 , 28326 
 288 , 1 , 49567 , 11891 
 801 , 2 , 38008 , 31535 
 662 , 5 , 58903 , 11117 
 663 , 4 , 55086 , 19426 
 682 , 7 , 60666 , 29182 
 52 , 8 , 93387 , 14412 
 598 , 4 , 78282 , 17153 
 198 , 7 , 33411 , 1034 
 693 , 3 , 39873 , 19961 
 700 , 1 , 38713 , 26545 
 439 , 4 , 35023 , 12437 
 287 , 1 , 41807 , 30964 
 960 , 6 , 21702 , 10793 
 990 , 2 , 94261 , 70 
 873 , 7 , 98918 , 4299 
 697 , 5 , 92722 , 6928 
 828 , 7 , 52504 , 18935 
 546 , 8 , 8744 , 8247 
 687 , 5 , 89913 , 29130 
 531 , 3 , 8487 , 23220 
 528 , 2 , 36665 , 26520 
 955 , 7 , 22771 , 30384 
 640 , 6 , 98951 , 10590 
 989 , 3 , 43317 , 31329 
 338 , 4 , 17516 , 31989 
 623 , 4 , 52865 , 33966 
 533 , 8 , 97319 , 1701 
 501 , 7 , 79997 , 26444 
 301 , 8 , 57624 , 17117 
 899 , 8 , 27615 , 15100 
 368 , 8 , 79616 , 2249 
 162 , 7 , 15449 , 23430 
 539 , 4 , 11330 , 23869 
 171 , 7 , 18425 , 10529 
 838 , 2 , 13964 , 11196 
 506 , 5 , 43819 , 21321 
 840 , 1 , 98469 , 28872 
 865 , 1 , 42778 , 34157 
 716 , 3 , 79648 , 27785 
 690 , 6 , 40658 , 32866 
 277 , 8 , 36022 , 31596 
 622 , 1 , 24394 , 30165 
 579 , 3 , 32047 , 27956 
 533 , 7 , 74009 , 14532 
 591 , 2 , 35513 , 34275 
 650 , 2 , 2806 , 2378 
 758 , 6 , 44073 , 32447 
 553 , 6 , 67352 , 26738 
 903 , 5 , 69623 , 5698 
 940 , 8 , 15037 , 5076 
 537 , 8 , 32640 , 8179 
 855 , 7 , 25640 , 10471 
 328 , 1 , 23658 , 13475 
 621 , 4 , 60421 , 14241 
 502 , 6 , 82081 , 1806 
 366 , 3 , 26795 , 16507 
 246 , 4 , 39057 , 20944 
 684 , 2 , 15585 , 14788 
 537 , 8 , 37569 , 22437 
 717 , 3 , 7800 , 30216 
 822 , 8 , 96069 , 12711 
 780 , 5 , 98285 , 25709 
 362 , 8 , 75787 , 18917 
 217 , 4 , 12257 , 4861 
 69 , 2 , 59098 , 24296 
 335 , 5 , 19573 , 24008 
 736 , 6 , 30476 , 7094 
 253 , 8 , 3277 , 263 
 887 , 8 , 80296 , 23874 
 691 , 2 , 55099 , 17979 
 816 , 4 , 94254 , 13056 
 744 , 6 , 9726 , 19778 
 627 , 5 , 29096 , 15462 
 88 , 8 , 49254 , 31265 
 109 , 3 , 72465 , 26625 
 260 , 1 , 12270 , 31355 
 851 , 4 , 90725 , 2428 
 294 , 8 , 24942 , 31058 
 533 , 2 , 7804 , 32055 
 749 , 3 , 14709 , 29611 
 600 , 6 , 8791 , 1519 
 906 , 2 , 29967 , 9963 
 789 , 3 , 10374 , 20746 
 642 , 1 , 42587 , 12041 
 584 , 1 , 94976 , 6920 
 499 , 1 , 53976 , 26779 
 374 , 7 , 91792 , 9954 
 584 , 8 , 50909 , 9628 
 997 , 1 , 36344 , 8723 
 821 , 8 , 87169 , 29689 
 881 , 1 , 4761 , 376 
 282 , 8 , 82883 , 14084 
 557 , 1 , 5208 , 11719 
 504 , 8 , 71847 , 32570 
 770 , 6 , 44590 , 20154 
 585 , 4 , 37737 , 5886 
 542 , 1 , 48608 , 11248 
 342 , 8 , 19789 , 23095 
 849 , 6 , 14911 , 25237 
 807 , 6 , 15939 , 10266 
 517 , 5 , 72330 , 30284 
 710 , 7 , 40796 , 32183 
 793 , 7 , 87056 , 2863 
 789 , 3 , 14523 , 22719 
 711 , 4 , 20783 , 27020 
 526 , 2 , 22914 , 23401 
 835 , 2 , 96544 , 30010 
 288 , 2 , 74404 , 17210 
 770 , 1 , 87957 , 22617 
 548 , 6 , 69810 , 5451 
 376 , 7 , 36071 , 14079 
 411 , 5 , 14115 , 24887 
 686 , 1 , 7781 , 17733 
 755 , 6 , 22860 , 27827 
 82 , 6 , 99010 , 28696 
 380 , 6 , 66101 , 2747 
 22 , 2 , 87911 , 4963 
 435 , 8 , 33200 , 6876 
 290 , 3 , 17282 , 32941 
 593 , 1 , 5121 , 32518 
 775 , 6 , 27782 , 14053 
 748 , 6 , 79567 , 32467 
 356 , 7 , 66933 , 26540 
 861 , 1 , 93127 , 29186 
 296 , 2 , 50337 , 17602 
 929 , 5 , 11371 , 33973 
 551 , 5 , 4517 , 8058 
 719 , 6 , 57249 , 17892 
 730 , 2 , 4664 , 11110 
 347 , 8 , 34727 , 20738 
 858 , 8 , 63663 , 20107 
 150 , 4 , 70936 , 14334 
 64 , 2 , 10030 , 5821 
 404 , 5 , 91866 , 21788 
 692 , 6 , 42380 , 34327 
 645 , 8 , 67995 , 4336 
 468 , 4 , 42911 , 7099 
 402 , 1 , 95852 , 33027 
 196 , 5 , 21804 , 20021 
 997 , 7 , 72061 , 18519 
 177 , 8 , 57432 , 31770 
 61 , 5 , 17387 , 27745 
 751 , 7 , 62953 , 22011 
 589 , 4 , 66535 , 3272 
 608 , 1 , 51098 , 15609 
 772 , 5 , 90646 , 10490 
 918 , 8 , 75102 , 31351 
 507 , 4 , 82349 , 18893 
 9 , 3 , 72838 , 3873 
 948 , 1 , 78489 , 17407 
 879 , 2 , 49827 , 923 
 961 , 2 , 15408 , 4371 
 520 , 5 , 2506 , 25154 
 323 , 6 , 9789 , 27720 
 857 , 8 , 88157 , 31214 
 339 , 7 , 92763 , 32818 
 270 , 8 , 73864 , 5643 
 681 , 6 , 93929 , 8678 
 589 , 2 , 64187 , 5117 
 491 , 8 , 9411 , 28048 
 770 , 6 , 18397 , 15343 
 58 , 4 , 39294 , 12117 
 921 , 8 , 69740 , 6100 
 714 , 2 , 53229 , 1879 
 492 , 6 , 6147 , 20345 
 83 , 4 , 65136 , 34746 
 601 , 3 , 4085 , 19065 
 122 , 5 , 15915 , 30946 
 778 , 8 , 80480 , 28501 
 459 , 6 , 31014 , 24360 
 699 , 2 , 23190 , 30649 
 470 , 2 , 92059 , 6937 
 311 , 4 , 11396 , 21855 
 656 , 5 , 45221 , 14422 
 530 , 1 , 47690 , 747 
 696 , 2 , 10394 , 21309 
 572 , 8 , 16614 , 10455 
 227 , 4 , 398 , 23268 
 941 , 1 , 42029 , 13576 
 203 , 5 , 59691 , 7112 
 764 , 5 , 36270 , 2621 
 726 , 2 , 22168 , 24166 
 660 , 4 , 84411 , 14019 
 406 , 2 , 26175 , 28704 
 558 , 7 , 84901 , 19814 
 947 , 7 , 48255 , 15735 
 483 , 7 , 68429 , 24180 
 831 , 5 , 240 , 13101 
 901 , 5 , 3708 , 25575 
 214 , 8 , 49617 , 1508 
 71 , 1 , 94132 , 33694 
 517 , 7 , 48982 , 33421 
 983 , 8 , 31665 , 27910 
 758 , 5 , 12392 , 26974 
 925 , 1 , 53664 , 3176 
 853 , 4 , 18137 , 19653 
 804 , 5 , 47648 , 21644 
 588 , 6 , 9723 , 20132 
 879 , 7 , 60387 , 17927 
 822 , 6 , 85963 , 15864 
 306 , 2 , 86561 , 26425 
 935 , 4 , 59186 , 405 
 825 , 4 , 1869 , 25393 
 916 , 5 , 41824 , 14514 
 779 , 7 , 55298 , 21758 
 642 , 8 , 57768 , 28987 
 179 , 7 , 4011 , 17517 
 295 , 1 , 57285 , 10732 
 694 , 5 , 62100 , 26972 
 738 , 6 , 77762 , 9905 
 615 , 8 , 76149 , 22363 
 202 , 5 , 73466 , 17376 
 928 , 6 , 51900 , 30103 
 765 , 5 , 4495 , 33005 
 194 , 3 , 73142 , 25427 
 401 , 4 , 96229 , 26177 
 772 , 1 , 54883 , 33098 
 600 , 7 , 43564 , 12397 
 892 , 4 , 68329 , 17065 
 985 , 8 , 57893 , 4610 
 989 , 5 , 96707 , 10566 
 847 , 7 , 3845 , 5964 
 678 , 8 , 12206 , 5371 
 632 , 1 , 30862 , 26992 
 231 , 6 , 36882 , 25666 
 788 , 4 , 74209 , 32228 
 238 , 3 , 60394 , 14027 
 249 , 7 , 99005 , 29882 
 832 , 4 , 91558 , 11245 
 768 , 5 , 29552 , 16095 
 955 , 5 , 62747 , 34665 
 655 , 2 , 6890 , 25323 
 774 , 5 , 40011 , 5340 
 637 , 3 , 56067 , 32712 
 316 , 3 , 73131 , 15688 
 314 , 2 , 77084 , 2215 
 13 , 7 , 20299 , 33773 
 5 , 8 , 42587 , 34506 
 943 , 4 , 70877 , 6945 
 217 , 7 , 27132 , 25828 
 175 , 8 , 44243 , 33218 
 771 , 7 , 11143 , 13448 
 494 , 8 , 38140 , 21130 
 797 , 7 , 25946 , 15669 
 912 , 1 , 73469 , 14146 
 618 , 5 , 20666 , 16317 
 4 , 2 , 97082 , 3317 
 717 , 3 , 27169 , 29906 
 451 , 3 , 39250 , 1547 
 909 , 6 , 57436 , 11999 
 626 , 4 , 63254 , 21555 
 833 , 7 , 4083 , 9247 
 963 , 3 , 41394 , 3067 
 735 , 8 , 2494 , 13316 
 252 , 2 , 89256 , 5298 
 754 , 4 , 82716 , 20461 
 996 , 5 , 46979 , 30035 
 787 , 3 , 71007 , 33402 
 30 , 8 , 4941 , 23848 
 903 , 3 , 81090 , 24531 
 742 , 6 , 97374 , 14959 
 109 , 1 , 5007 , 22636 
 970 , 5 , 65728 , 34487 
 887 , 8 , 32548 , 10876 
 476 , 2 , 15015 , 10240 
 875 , 6 , 69258 , 32040 
 964 , 8 , 33454 , 12035 
 320 , 3 , 95834 , 32392 
 806 , 3 , 31364 , 17317 
 92 , 1 , 96059 , 23211 
 721 , 6 , 75929 , 27404 
 935 , 2 , 12296 , 33593 
 11 , 4 , 72687 , 5451 
 732 , 5 , 41197 , 26237 
 686 , 8 , 13649 , 6392 
 882 , 6 , 85564 , 32118 
 716 , 8 , 65705 , 19835 
 19 , 1 , 86260 , 24702 
 445 , 1 , 57393 , 12845 
 907 , 2 , 16216 , 9349 
 170 , 3 , 77127 , 28910 
 926 , 8 , 33224 , 19122 
 237 , 4 , 59754 , 28334 
 36 , 7 , 34121 , 34246 
 815 , 2 , 66298 , 29541 
 998 , 7 , 58664 , 25418 
 855 , 8 , 65497 , 22256 
 349 , 6 , 37516 , 27025 
 296 , 2 , 66811 , 27414 
 838 , 8 , 90416 , 30228 
 426 , 6 , 30104 , 7181 
 111 , 4 , 49292 , 371 
 730 , 1 , 37646 , 10657 
 189 , 1 , 89788 , 17415 
 639 , 2 , 29758 , 10869 
 146 , 8 , 39235 , 10582 
 910 , 2 , 45416 , 13961 
 846 , 8 , 5592 , 10253 
 878 , 6 , 10931 , 5429 
 43 , 3 , 4211 , 17106 
 121 , 5 , 87212 , 4282 
 867 , 7 , 1248 , 5926 
 534 , 1 , 95805 , 12588 
 598 , 2 , 43191 , 13336 
 309 , 8 , 81507 , 19595 
 372 , 2 , 50958 , 22962 
 790 , 3 , 31396 , 3795 
 175 , 6 , 197 , 11830 
 946 , 8 , 88845 , 6923 
 454 , 4 , 3692 , 8180 
 972 , 4 , 17010 , 626 
 767 , 4 , 60720 , 5332 
 284 , 3 , 13613 , 20556 
 567 , 6 , 88726 , 14499 
 129 , 1 , 3963 , 30621 
 552 , 6 , 64149 , 30837 
 16 , 5 , 45254 , 29302 
 492 , 7 , 31606 , 240 
 80 , 7 , 66250 , 16336 
 67 , 4 , 56351 , 19822 
 611 , 6 , 3760 , 9783 
 616 , 3 , 95938 , 20011 
 230 , 1 , 29022 , 4977 
 62 , 3 , 40949 , 22090 
 750 , 3 , 65955 , 16029 
 953 , 3 , 26636 , 27032 
 789 , 2 , 74651 , 22935 
 887 , 4 , 82900 , 23037 
 286 , 4 , 11438 , 15368 
 384 , 1 , 74415 , 30811 
 135 , 4 , 40147 , 18156 
 438 , 1 , 60112 , 9581 
 848 , 3 , 75329 , 19272 
 983 , 7 , 53181 , 30739 
 488 , 5 , 29004 , 5067 
 743 , 4 , 75878 , 22984 
 21 , 8 , 37420 , 6533 
 45 , 2 , 16563 , 14997 
 920 , 8 , 52615 , 14650 
 603 , 8 , 15339 , 6578 
 450 , 4 , 27268 , 21623 
 892 , 3 , 65299 , 10426 
 146 , 7 , 48672 , 20101 
 427 , 7 , 63119 , 19234 
 890 , 4 , 73405 , 29601 
 539 , 2 , 69385 , 1848 
 745 , 2 , 35678 , 14816 
 316 , 3 , 48920 , 31159 
 326 , 8 , 85825 , 21794 
 494 , 4 , 65609 , 15032 
 800 , 3 , 93982 , 16280 
 221 , 4 , 13809 , 13721 
 797 , 2 , 39342 , 28918 
 564 , 3 , 54581 , 20608 
 95 , 5 , 450 , 7322 
 723 , 3 , 91275 , 19271 
 464 , 6 , 72227 , 949 
 674 , 6 , 54856 , 25499 
 87 , 8 , 77237 , 32308 
 295 , 6 , 54870 , 27564 
 973 , 1 , 76308 , 27 
 177 , 8 , 48496 , 15759 
 769 , 2 , 88759 , 31462 
 71 , 8 , 14430 , 11113 
 920 , 8 , 63545 , 25025 
 185 , 4 , 56899 , 26045 
 553 , 2 , 85391 , 21061 
 2 , 5 , 60433 , 24817 
 273 , 1 , 59722 , 9431 
 695 , 6 , 28085 , 7637 
 344 , 7 , 26729 , 24303 
 613 , 4 , 28690 , 14304 
 431 , 7 , 78991 , 20590 
 630 , 7 , 50910 , 9757 
 969 , 8 , 29083 , 33200 
 814 , 4 , 38462 , 34358 
 342 , 4 , 47266 , 34911 
 85 , 3 , 65903 , 20744 
 906 , 8 , 67545 , 27489 
 138 , 1 , 96571 , 14180 
 987 , 1 , 90959 , 12216 
 610 , 7 , 25730 , 26777 
 169 , 4 , 97076 , 1242 
 965 , 8 , 45829 , 336 
 568 , 6 , 80434 , 14530 
 913 , 1 , 26338 , 4435 
 423 , 8 , 20769 , 15664 
 966 , 1 , 20747 , 33664 
